ID,experimentClass,trialNumber,completionDateTime,startDateTime,startDateNb,startSecsNb,nbPumps,isCollected,isExploded,lastTrialTime,order,trialOrder
S4_22,BalloonInflate,4,17669.638252233795,17669.638145868055,17669,55135.803,3,0,1,NA,1,3
S4_22,BalloonInflate,6,17669.638556377315,17669.638440625,17669,55161.27,3,1,0,5.585,1,4
S4_22,BalloonInflate,7,17669.63875875,17669.638609131944,17669,55175.829,9,1,0,2.949,1,5
S4_22,BalloonInflate,8,17669.639004166667,17669.63880150463,17669,55192.45,19,1,0,2.949,1,6
S4_22,BalloonInflate,9,17669.639259189815,17669.639040127317,17669,55213.067,27,1,0,2.957,1,7
S4_22,BalloonInflate,10,17669.63950704861,17669.63930363426,17669,55235.834,32,1,0,2.569,1,8
S4_22,BalloonInflate,11,17669.639677939816,17669.639558599538,17669,55257.863,33,0,1,NA,1,9
S4_22,BalloonInflate,13,17669.640029375,17669.639791770835,17669,55278.009,63,1,0,3.286,1,10
S4_22,BalloonInflate,14,17669.64010056713,17669.640064074076,17669,55301.536,11,0,1,NA,1,11
S4_22,BalloonInflate,15,17669.64031616898,17669.640164050925,17669,55310.174,36,1,0,2.541,1,12
S4_22,BalloonInflate,16,17669.640501909722,17669.64035472222,17669,55326.648,38,1,0,2.63,1,13
S4_22,BalloonInflate,17,17669.640638611112,17669.640535949075,17669,55342.306,36,0,1,NA,1,14
S4_22,BalloonInflate,18,17669.640812291665,17669.64070119213,17669,55356.583,23,1,0,2.544,1,15
S4_22,BalloonInflate,19,17669.640949305554,17669.640838680556,17669,55368.462,36,0,1,NA,1,16
S4_22,BalloonInflate,20,17669.641119328702,17669.64099400463,17669,55381.882,36,0,1,NA,1,17
S4_22,BodyDeflate,1,17669.64153795139,17669.641353263887,17669,55412.922,13,1,0,4.316,2,18
S4_22,BodyDeflate,2,17669.64162369213,17669.64157662037,17669,55432.22,8,0,1,NA,2,19
S4_22,BodyDeflate,3,17669.641753333333,17669.641673831018,17669,55440.619,8,1,0,3.09,2,20
S4_22,BodyDeflate,4,17669.641873229168,17669.641800127316,17669,55451.531,7,1,0,3.084,2,21
S4_22,BodyDeflate,5,17669.642015625,17669.64190991898,17669,55461.017,10,1,0,3.359,2,22
S4_22,BodyDeflate,6,17669.642144340276,17669.64204707176,17669,55472.867,11,1,0,2.762,2,23
S4_22,BodyDeflate,7,17669.642284699075,17669.642179641203,17669,55484.321,11,1,0,3.901,2,24
S4_22,BodyDeflate,8,17669.642399791668,17669.64231667824,17669,55496.161,10,1,0,3.1,2,25
S4_22,BodyDeflate,9,17669.642524189814,17669.6424290625,17669,55505.871,12,1,0,3.072,2,26
S4_22,BodyDeflate,10,17669.64266821759,17669.642566458333,17669,55517.742,12,1,0,4.096,2,27
S4_22,BodyDeflate,11,17669.642798796296,17669.642701597222,17669,55529.418,12,1,0,4.189,2,28
S4_22,BodyDeflate,12,17669.64292878472,17669.642830844907,17669,55540.585,12,1,0,4.057,2,29
S4_22,BodyDeflate,13,17669.642999884258,17669.64296480324,17669,55552.159,10,0,1,NA,2,30
S4_22,BodyDeflate,14,17669.643134710648,17669.643047916667,17669,55559.34,13,1,0,2.978,2,31
S4_22,BodyDeflate,15,17669.643257615742,17669.643184027776,17669,55571.1,10,1,0,3.259,2,32
S4_22,BodyDeflate,16,17669.643394756946,17669.643298877316,17669,55581.023,10,1,0,3.386,2,33
S4_22,BodyDeflate,17,17669.643507905093,17669.643428078703,17669,55592.186,11,1,0,3.343,2,34
S4_22,BodyDeflate,18,17669.643670659723,17669.64356679398,17669,55604.171,10,1,0,3.677,2,35
S4_22,BodyDeflate,19,17669.643795590277,17669.64369909722,17669,55615.602,9,1,0,3.955,2,36
S4_22,BodyDeflate,20,17669.643914791668,17669.643830648147,17669,55626.968,13,1,0,2.843,2,37
S4_23,BodyDeflate,1,17674.527271921295,17674.52711033565,17674,45542.333,3,1,0,5.58,1,1
S4_23,BodyDeflate,2,17674.527373877314,17674.527318958335,17674,45560.358,3,1,0,2.694,1,2
S4_23,BodyDeflate,3,17674.527484803242,17674.52741314815,17674,45568.496,3,1,0,3.719,1,3
S4_23,BodyDeflate,4,17674.527606979165,17674.527522997687,17674,45577.987,3,1,0,3.854,1,4
S4_23,BodyDeflate,5,17674.527707407407,17674.527632280093,17674,45587.429,3,1,0,3.708,1,5
S4_23,BodyDeflate,6,17674.528324085648,17674.527764131944,17674,45598.821,54,0,1,NA,1,6
S4_23,BodyDeflate,7,17674.528529131945,17674.52840582176,17674,45654.263,30,1,0,2.403,1,7
S4_23,BodyDeflate,8,17674.528618136574,17674.52855613426,17674,45667.25,21,0,1,NA,1,8
S4_23,BodyDeflate,9,17674.528798009258,17674.528667141203,17674,45676.841,24,1,0,2.809,1,9
S4_23,BodyDeflate,10,17674.52889894676,17674.52882789352,17674,45690.73,22,0,1,NA,1,10
S4_23,BodyDeflate,11,17674.529033043982,17674.528926863426,17674,45699.281,22,0,1,NA,1,11
S4_23,BodyDeflate,12,17674.52916846065,17674.52907380787,17674,45711.977,17,1,0,3.059,1,12
S4_23,BodyDeflate,13,17674.529301122686,17674.529192025464,17674,45722.191,25,1,0,1.803,1,13
S4_23,BodyDeflate,14,17674.529386145834,17674.52932361111,17674,45733.56,24,0,1,NA,1,14
S4_23,BodyDeflate,15,17674.52944619213,17674.52941246528,17674,45741.237,13,0,1,NA,1,15
S4_23,BodyDeflate,16,17674.52954851852,17674.529484363426,17674,45747.449,11,0,1,NA,1,16
S4_23,BodyDeflate,17,17674.529653333335,17674.529587453704,17674,45756.356,10,1,0,1.773,1,17
S4_23,BodyDeflate,18,17674.529734791668,17674.52967696759,17674,45764.09,9,1,0,2.159,1,18
S4_23,BodyDeflate,19,17674.529812962963,17674.529755833333,17674,45770.904,10,1,0,1.711,1,19
S4_23,BodyDeflate,20,17674.52989546296,17674.52983201389,17674,45777.486,12,1,0,1.967,1,20
S4_23,BodyInflate,1,17674.530222256944,17674.530066180556,17674,45797.718,18,1,0,2.111,2,21
S4_23,BodyInflate,2,17674.530257314815,17674.530255682872,17674,45814.091,2,0,1,NA,2,22
S4_23,BodyInflate,3,17674.530386377315,17674.530297465277,17674,45817.701,10,1,0,1.639,2,23
S4_23,BodyInflate,4,17674.53049099537,17674.530407777776,17674,45827.232,10,1,0,1.936,2,24
S4_23,BodyInflate,5,17674.530609560185,17674.530514189813,17674,45836.426,14,1,0,1.274,2,25
S4_23,BodyInflate,6,17674.53071730324,17674.530637997686,17674,45847.123,9,1,0,1.929,2,26
S4_23,BodyInflate,7,17674.53080173611,17674.530736712964,17674,45855.652,12,1,0,1.461,2,27
S4_23,BodyInflate,8,17674.530908125,17674.530824039353,17674,45863.197,13,1,0,2.232,2,28
S4_23,BodyInflate,9,17674.53101835648,17674.530931863424,17674,45872.513,14,1,0,2.419,2,29
S4_23,BodyInflate,10,17674.53111738426,17674.531036319444,17674,45881.538,16,1,0,2.039,2,30
S4_23,BodyInflate,11,17674.53122925926,17674.53114040509,17674,45890.531,17,1,0,2.013,2,31
S4_23,BodyInflate,12,17674.53132755787,17674.53124806713,17674,45899.833,17,1,0,1.524,2,32
S4_23,BodyInflate,13,17674.531422685184,17674.53135304398,17674,45908.903,14,1,0,2.148,2,33
S4_23,BodyInflate,14,17674.531522060184,17674.53143829861,17674,45916.269,21,1,0,2.085,2,34
S4_23,BodyInflate,15,17674.531633414354,17674.531543993056,17674,45925.401,17,1,0,1.861,2,35
S4_23,BodyInflate,16,17674.531767141205,17674.531662152778,17674,45935.61,24,1,0,2.101,2,36
S4_23,BodyInflate,17,17674.531975717593,17674.53182068287,17674,45949.307,21,1,0,2.013,2,37
S4_23,BodyInflate,18,17674.532128738425,17674.53199849537,17674,45964.67,23,1,0,1.873,2,38
S4_23,BodyInflate,19,17674.532267847222,17674.532152662036,17674,45977.99,26,1,0,2.273,2,39
S4_23,BodyInflate,20,17674.532401597222,17674.53231084491,17674,45991.657,25,1,0,2.062,2,40
S4_23,BalloonInflate,1,17674.532633402778,17674.53251857639,17674,46009.605,24,1,0,1.727,3,41
S4_23,BalloonInflate,2,17674.532682939815,17674.532653541668,17674,46021.266,15,0,1,NA,3,42
S4_23,BalloonInflate,3,17674.5327921875,17674.532723912038,17674,46027.346,22,1,0,1.781,3,43
S4_23,BalloonInflate,4,17674.532891851853,17674.532815925926,17674,46035.296,23,1,0,1.857,3,44
S4_23,BalloonInflate,5,17674.53299696759,17674.532914988427,17674,46043.855,28,1,0,2.061,3,45
S4_23,BalloonInflate,6,17674.53308097222,17674.533016863425,17674,46052.657,22,1,0,1.639,3,46
S4_23,BalloonInflate,7,17674.53318201389,17674.533107719908,17674,46060.507,27,1,0,1.538,3,47
S4_23,BalloonInflate,8,17674.5332878125,17674.533199988426,17674,46068.479,26,1,0,1.311,3,48
S4_23,BalloonInflate,9,17674.53340369213,17674.533309212962,17674,46077.916,30,1,0,1.855,3,49
S4_23,BalloonInflate,10,17674.533521979167,17674.533428935185,17674,46088.26,35,1,0,1.579,3,50
S4_23,BalloonInflate,11,17674.533635266205,17674.53353976852,17674,46097.836,33,1,0,1.28,3,51
S4_23,BalloonInflate,12,17674.533753726853,17674.53365244213,17674,46107.571,36,1,0,1.858,3,52
S4_23,BalloonInflate,13,17674.53389521991,17674.53377332176,17674,46118.015,43,1,0,2.17,3,53
S4_23,BalloonInflate,14,17674.53405412037,17674.533914930555,17674,46130.25,50,1,0,2.016,3,54
S4_23,BalloonInflate,15,17674.534129305557,17674.534073472223,17674,46143.948,26,0,1,NA,3,55
S4_23,BalloonInflate,16,17674.534203622687,17674.534157002316,17674,46151.165,19,0,1,NA,3,56
S4_23,BalloonInflate,17,17674.534285891204,17674.53424619213,17674,46158.871,18,0,1,NA,3,57
S4_23,BalloonInflate,18,17674.534393402777,17674.534329340277,17674,46166.055,16,1,0,1.995,3,58
S4_23,BalloonInflate,19,17674.5344846875,17674.534412280093,17674,46173.221,22,1,0,1.118,3,59
S4_23,BalloonDeflate,1,17674.534678506945,17674.53454931713,17674,46185.061,49,1,0,1.944,4,60
S4_23,BalloonDeflate,2,17674.534714131943,17674.53469701389,17674,46197.822,9,0,1,NA,4,61
S4_23,BalloonDeflate,3,17674.534848275463,17674.534740358795,17674,46201.567,31,1,0,1.73,4,62
S4_23,BalloonDeflate,4,17674.535031666666,17674.534864618057,17674,46212.303,56,1,0,1.898,4,63
S4_23,BalloonDeflate,5,17674.53517318287,17674.535052523148,17674,46228.538,39,1,0,1.982,4,64
S4_23,BalloonDeflate,6,17674.535308275463,17674.53519108796,17674,46240.51,41,1,0,2.098,4,65
S4_23,BalloonDeflate,7,17674.535359525464,17674.53531898148,17674,46251.56,18,0,1,NA,4,66
S4_23,BalloonDeflate,8,17674.535563912035,17674.535396122687,17674,46258.225,51,1,0,1.826,4,67
S4_23,BalloonDeflate,9,17674.535639224538,17674.535585787038,17674,46274.612,26,0,1,NA,4,68
S4_23,BalloonDeflate,10,17674.535774421296,17674.535677141204,17674,46282.505,31,1,0,1.792,4,69
S4_23,BalloonDeflate,11,17674.535901863426,17674.535789618054,17674,46292.223,42,1,0,1.638,4,70
S4_23,BalloonDeflate,12,17674.535973206017,17674.535919409722,17674,46303.437,25,0,1,NA,4,71
S4_23,BalloonDeflate,13,17674.53616224537,17674.536009375,17674,46311.21,41,1,0,2.17,4,72
S4_23,BalloonDeflate,14,17674.5362765625,17674.536180219908,17674,46325.971,36,1,0,1.853,4,73
S4_23,BalloonDeflate,15,17674.536411944446,17674.53629229167,17674,46335.654,43,1,0,2.089,4,74
S4_23,BalloonDeflate,16,17674.536574641203,17674.536430810185,17674,46347.622,51,1,0,2.02,4,75
S4_23,BalloonDeflate,17,17674.53666939815,17674.536594525463,17674,46361.767,30,1,0,1.151,4,76
S4_23,BalloonDeflate,18,17674.53681420139,17674.53668681713,17674,46369.741,48,1,0,1.315,4,77
S4_23,BalloonDeflate,19,17674.536865659724,17674.536839027776,17674,46382.892,13,0,1,NA,4,78
S4_23,BalloonDeflate,20,17674.53700653935,17674.536907175927,17674,46388.78,41,1,0,1.049,4,79
S4_24,BodyInflate,1,17672.69848204861,17672.697889085648,17672,60297.617,23,1,0,1.867,1,1
S4_24,BodyInflate,2,17672.698989490742,17672.698594270834,17672,60358.545,70,1,0,2.247,1,2
S4_24,BodyInflate,3,17672.69910550926,17672.69902021991,17672,60395.347,42,0,1,NA,1,3
S4_24,BodyInflate,4,17672.699216550925,17672.699163587964,17672,60407.734,21,0,1,NA,1,4
S4_24,BodyInflate,5,17672.699270439814,17672.69926505787,17672,60416.501,2,0,1,NA,1,5
S4_24,BodyInflate,6,17672.69949278935,17672.699308391202,17672,60420.245,21,1,0,1.545,1,6
S4_24,BodyInflate,7,17672.69955496528,17672.699515092594,17672,60438.104,11,0,1,NA,1,7
S4_24,BodyInflate,8,17672.699822488426,17672.69959667824,17672,60445.153,20,1,0,0.993,1,8
S4_24,BodyInflate,9,17672.700084027776,17672.69984244213,17672,60466.387,30,1,0,1.805,1,9
S4_24,BodyInflate,10,17672.700192094908,17672.700115543983,17672,60489.983,10,1,0,1.424,1,10
S4_24,BodyInflate,11,17672.70045787037,17672.700212766205,17672,60498.383,40,1,0,3.43,1,11
S4_24,BodyInflate,13,17672.70063553241,17672.700544722222,17672,60527.064,20,1,0,1.724,1,12
S4_24,BodyInflate,14,17672.7010559375,17672.70083611111,17672,60552.24,45,1,0,1.764,1,13
S4_24,BodyInflate,15,17672.70143181713,17672.701135104166,17672,60578.073,60,1,0,1.445,1,14
S4_24,BodyInflate,16,17672.701623935187,17672.701493113425,17672,60609.005,49,0,1,NA,1,15
S4_24,BodyInflate,17,17672.701693368057,17672.70167476852,17672,60624.7,8,0,1,NA,1,16
S4_24,BodyInflate,18,17672.701812777777,17672.70173519676,17672,60629.921,10,1,0,1.47,1,17
S4_24,BodyInflate,19,17672.70220466435,17672.70187275463,17672,60641.806,40,1,0,1.93,1,18
S4_24,BodyInflate,20,17672.702285069445,17672.70227420139,17672,60676.491,3,0,1,NA,1,19
S4_24,BodyDeflate,1,17672.702488888888,17672.70239784722,17672,60687.174,36,0,1,NA,2,20
S4_24,BodyDeflate,2,17672.702666006946,17672.702536111112,17672,60699.12,30,1,0,2.023,2,21
S4_24,BodyDeflate,3,17672.702717939814,17672.70271142361,17672,60714.267,3,0,1,NA,2,22
S4_24,BodyDeflate,4,17672.702933090277,17672.70275903935,17672,60718.381,30,1,0,3.249,2,23
S4_24,BodyDeflate,5,17672.703037743056,17672.702990231483,17672,60738.356,15,0,1,NA,2,24
S4_24,BodyDeflate,6,17672.703274861113,17672.703105393517,17672,60748.306,20,1,0,2.402,2,25
S4_24,BodyDeflate,7,17672.70342607639,17672.703310520832,17672,60766.029,19,0,1,NA,2,26
S4_24,BodyDeflate,8,17672.70359962963,17672.70346337963,17672,60779.236,20,1,0,2.182,2,27
S4_24,BodyDeflate,9,17672.70384341435,17672.703631319444,17672,60793.746,25,1,0,4.119,2,28
S4_24,BodyDeflate,10,17672.704117256944,17672.703869444445,17672,60814.32,40,1,0,1.727,2,29
S4_24,BodyDeflate,11,17672.70437923611,17672.704135891203,17672,60837.341,46,1,0,1.866,2,30
S4_24,BodyDeflate,12,17672.704843171297,17672.704442349535,17672,60863.819,61,1,0,3.958,2,31
S4_24,BodyDeflate,13,17672.70526800926,17672.70489869213,17672,60903.247,70,0,1,NA,2,32
S4_24,BodyDeflate,14,17672.70543949074,17672.70536165509,17672,60943.247,19,0,1,NA,2,33
S4_24,BodyDeflate,15,17672.705589872687,17672.70547265046,17672,60952.837,23,0,1,NA,2,34
S4_24,BodyDeflate,16,17672.70572263889,17672.705629108797,17672,60966.355,20,1,0,1.461,2,35
S4_24,BodyDeflate,17,17672.705880590278,17672.705766238425,17672,60978.203,23,0,1,NA,2,36
S4_24,BodyDeflate,18,17672.7060559375,17672.705907789354,17672,60990.433,20,1,0,1.829,2,37
S4_24,BodyDeflate,19,17672.706191076388,17672.706077164352,17672,61005.067,8,1,0,2.278,2,38
S4_24,BodyDeflate,20,17672.706369340278,17672.706242997687,17672,61019.395,20,1,0,2.204,2,39
S4_24,BalloonInflate,1,17672.70664741898,17672.7064978125,17672,61041.411,30,1,0,1.772,3,40
S4_24,BalloonInflate,2,17672.706806354166,17672.70666929398,17672,61056.227,35,0,1,NA,3,41
S4_24,BalloonInflate,3,17672.707033125,17672.706842025462,17672,61071.151,30,1,0,1.679,3,42
S4_24,BalloonInflate,4,17672.707243344907,17672.707047835647,17672,61088.933,44,1,0,1.202,3,43
S4_24,BalloonInflate,5,17672.7073803125,17672.707295983797,17672,61110.373,17,0,1,NA,3,44
S4_24,BalloonInflate,6,17672.70754431713,17672.707408530092,17672,61120.097,24,1,0,1.143,3,45
S4_24,BalloonInflate,8,17672.707774641203,17672.707583055555,17672,61135.176,36,1,0,1.464,3,46
S4_24,BalloonInflate,9,17672.707989305556,17672.707817650462,17672,61155.445,20,1,0,1.842,3,47
S4_24,BalloonInflate,10,17672.708407280094,17672.708020625,17672,61172.982,36,0,1,NA,3,48
S4_24,BalloonInflate,11,17672.708586689816,17672.708450127317,17672,61210.091,24,1,0,1.73,3,49
S4_24,BalloonInflate,12,17672.70868621528,17672.7086025,17672,61223.256,20,1,0,1.652,3,50
S4_24,BalloonInflate,13,17672.708833333334,17672.708708449074,17672,61232.41,26,1,0,0.994,3,51
S4_24,BalloonInflate,14,17672.708947395833,17672.70884304398,17672,61244.039,30,1,0,1.408,3,52
S4_24,BalloonInflate,15,17672.709038530094,17672.708968252315,17672,61254.857,20,1,0,1.19,3,53
S4_24,BalloonInflate,16,17672.709209282406,17672.709065277777,17672,61263.24,40,1,0,1.923,3,54
S4_24,BalloonInflate,17,17672.709397962964,17672.70922929398,17672,61277.411,60,1,0,2.474,3,55
S4_24,BalloonInflate,18,17672.709609247686,17672.70941828704,17672,61293.74,53,0,1,NA,3,56
S4_24,BalloonInflate,19,17672.709764351854,17672.709642037036,17672,61313.072,31,0,1,NA,3,57
S4_24,BalloonInflate,20,17672.709955983795,17672.709794988426,17672,61326.287,16,1,0,1.117,3,58
S4_24,BalloonDeflate,1,17672.71001462963,17672.71001408565,17672,61345.217,1,0,1,NA,4,59
S4_24,BalloonDeflate,2,17672.71013760417,17672.710054756946,17672,61348.731,19,0,1,NA,4,60
S4_24,BalloonDeflate,3,17672.710276875,17672.710167511574,17672,61358.473,24,1,0,1.377,4,61
S4_24,BalloonDeflate,4,17672.71040287037,17672.71029412037,17672,61369.412,20,1,0,1.381,4,62
S4_24,BalloonDeflate,5,17672.71051337963,17672.71041861111,17672,61380.168,20,1,0,1.866,4,63
S4_24,BalloonDeflate,6,17672.71063380787,17672.710572152777,17672,61393.434,15,0,1,NA,4,64
S4_24,BalloonDeflate,7,17672.710755844906,17672.710662546295,17672,61401.244,17,1,0,1.689,4,65
S4_24,BalloonDeflate,8,17672.710814247686,17672.710811006946,17672,61414.071,2,0,1,NA,4,66
S4_24,BalloonDeflate,9,17672.710972916666,17672.71084253472,17672,61416.795,39,1,0,1.975,4,67
S4_24,BalloonDeflate,10,17672.711135104168,17672.71102537037,17672,61432.592,19,0,1,NA,4,68
S4_24,BalloonDeflate,11,17672.71122591435,17672.711168622685,17672,61444.969,10,1,0,1.164,4,69
S4_24,BalloonDeflate,12,17672.711288020833,17672.711235925926,17672,61450.784,10,1,0,1.462,4,70
S4_24,BalloonDeflate,13,17672.711394803242,17672.711298425926,17672,61456.184,20,1,0,1.003,4,71
S4_24,BalloonDeflate,14,17672.711557372684,17672.711440324074,17672,61468.444,20,1,0,1.366,4,72
S4_24,BalloonDeflate,15,17672.71177986111,17672.711573645833,17672,61479.963,40,1,0,2.256,4,73
S4_24,BalloonDeflate,16,17672.711900532406,17672.71185074074,17672,61503.904,4,0,1,NA,4,74
S4_24,BalloonDeflate,18,17672.712241689816,17672.712076354168,17672,61523.397,30,1,0,3.628,4,75
S4_24,BalloonDeflate,19,17672.71242111111,17672.712265486112,17672,61539.738,30,1,0,1.783,4,76
S4_24,BalloonDeflate,20,17672.712622569445,17672.712487395835,17672,61558.911,20,1,0,1.782,4,77
S4_25,BalloonDeflate,1,17675.362197002316,17675.36179289352,17675,31258.906,10,0,1,NA,1,1
S4_25,BalloonDeflate,2,17675.362362118056,17675.362273020834,17675,31300.389,6,1,0,2.282,1,2
S4_25,BalloonDeflate,3,17675.362415752315,17675.36241503472,17675,31312.659,1,0,1,NA,1,3
S4_25,BalloonDeflate,4,17675.362532592593,17675.36246003472,17675,31316.547,4,1,0,3.308,1,4
S4_25,BalloonDeflate,5,17675.362649421295,17675.36257005787,17675,31326.053,5,1,0,2.762,1,5
S4_25,BalloonDeflate,6,17675.362764930556,17675.362683391202,17675,31335.845,6,1,0,2.85,1,6
S4_25,BalloonDeflate,7,17675.362879791668,17675.362793194443,17675,31345.332,7,1,0,2.84,1,7
S4_25,BalloonDeflate,8,17675.363005613424,17675.362919907406,17675,31356.28,8,1,0,2.772,1,8
S4_25,BalloonDeflate,9,17675.363104479165,17675.363039594908,17675,31366.621,6,1,0,2.718,1,9
S4_25,BalloonDeflate,10,17675.36313472222,17675.36313400463,17675,31374.778,1,0,1,NA,1,10
S4_25,BalloonDeflate,11,17675.36324613426,17675.36319298611,17675,31379.874,5,1,0,2.116,1,11
S4_25,BalloonDeflate,12,17675.363356122685,17675.363285046296,17675,31387.828,7,1,0,2.294,1,12
S4_25,BalloonDeflate,13,17675.36342837963,17675.36339172454,17675,31397.045,6,0,1,NA,1,13
S4_25,BalloonDeflate,14,17675.36351199074,17675.36345702546,17675,31402.687,4,1,0,2.51,1,14
S4_25,BalloonDeflate,15,17675.363588819444,17675.36353736111,17675,31409.628,6,1,0,1.888,1,15
S4_25,BalloonDeflate,16,17675.36367689815,17675.363627372684,17675,31417.405,5,1,0,2.224,1,16
S4_25,BalloonDeflate,17,17675.36377300926,17675.36371195602,17675,31424.713,6,1,0,2.494,1,17
S4_25,BalloonDeflate,18,17675.363876689815,17675.363805532408,17675,31432.798,7,1,0,2.359,1,18
S4_25,BalloonDeflate,19,17675.36397642361,17675.363905671296,17675,31441.45,8,1,0,1.836,1,19
S4_25,BalloonDeflate,20,17675.36401520833,17675.364003888888,17675,31449.936,3,0,1,NA,1,20
S4_25,BalloonInflate,1,17675.364342083332,17675.364208263887,17675,31467.594,10,1,0,3.417,2,21
S4_25,BalloonInflate,2,17675.364483576388,17675.36437980324,17675,31482.415,12,1,0,3.105,2,22
S4_25,BalloonInflate,3,17675.364606215277,17675.364514907407,17675,31494.088,11,1,0,2.688,2,23
S4_25,BalloonInflate,4,17675.364722314815,17675.36463704861,17675,31504.641,12,1,0,2.562,2,24
S4_25,BalloonInflate,5,17675.364829930557,17675.36474943287,17675,31514.351,13,1,0,2.07,2,25
S4_25,BalloonInflate,6,17675.364948958333,17675.36485866898,17675,31523.789,14,1,0,2.385,2,26
S4_25,BalloonInflate,7,17675.365070729167,17675.364974201388,17675,31533.771,16,1,0,2.404,2,27
S4_25,BalloonInflate,8,17675.36522045139,17675.365109571758,17675,31545.467,17,1,0,2.756,2,28
S4_25,BalloonInflate,9,17675.36536365741,17675.365248171296,17675,31557.442,19,1,0,2.245,2,29
S4_25,BalloonInflate,10,17675.365600127316,17675.36540917824,17675,31571.353,20,1,0,2.559,2,30
S4_25,BalloonInflate,11,17675.36566690972,17675.36562929398,17675,31590.371,8,0,1,NA,2,31
S4_25,BalloonInflate,12,17675.365797199072,17675.365709282407,17675,31597.282,15,1,0,1.933,2,32
S4_25,BalloonInflate,13,17675.365905011575,17675.36582599537,17675,31607.366,11,1,0,2.49,2,33
S4_25,BalloonInflate,14,17675.366051354165,17675.365937175928,17675,31616.972,17,1,0,2.578,2,34
S4_25,BalloonInflate,15,17675.366088819443,17675.366088275463,17675,31630.027,1,0,1,NA,2,35
S4_25,BalloonInflate,16,17675.366248530092,17675.36612991898,17675,31633.625,18,1,0,2.369,2,36
S4_25,BalloonInflate,17,17675.366422592593,17675.366306770833,17675,31648.905,17,1,0,2.198,2,37
S4_25,BalloonInflate,18,17675.36657269676,17675.366456631946,17675,31661.853,17,1,0,2.5,2,38
S4_25,BalloonInflate,19,17675.366653622685,17675.36660516204,17675,31674.686,11,0,1,NA,2,39
S4_25,BalloonInflate,20,17675.36679935185,17675.36669616898,17675,31682.549,18,1,0,2.157,2,40
S4_25,BodyDeflate,1,17675.367033194445,17675.366930532407,17675,31702.798,8,1,0,3.552,3,41
S4_25,BodyDeflate,2,17675.367157905093,17675.367065902778,17675,31714.494,10,1,0,2.801,3,42
S4_25,BodyDeflate,3,17675.36727966435,17675.36719332176,17675,31725.503,9,1,0,3.602,3,43
S4_25,BodyDeflate,4,17675.36740091435,17675.36731574074,17675,31736.08,10,1,0,2.397,3,44
S4_25,BodyDeflate,5,17675.367499652777,17675.367427662037,17675,31745.75,8,1,0,2.348,3,45
S4_25,BodyDeflate,6,17675.36761429398,17675.367532430555,17675,31754.802,9,1,0,2.905,3,46
S4_25,BodyDeflate,7,17675.367743645835,17675.367653391204,17675,31765.253,8,1,0,2.887,3,47
S4_25,BodyDeflate,8,17675.36785693287,17675.367766493055,17675,31775.025,13,1,0,2.577,3,48
S4_25,BodyDeflate,9,17675.36797085648,17675.36788915509,17675,31785.623,13,1,0,2.317,3,49
S4_25,BodyDeflate,10,17675.36809511574,17675.36800128472,17675,31795.311,14,1,0,2.538,3,50
S4_25,BodyDeflate,11,17675.368143310185,17675.36812734954,17675,31806.203,3,0,1,NA,3,51
S4_25,BodyDeflate,12,17675.3682596875,17675.368184155093,17675,31811.111,11,1,0,2.042,3,52
S4_25,BodyDeflate,13,17675.36831590278,17675.368285659722,17675,31819.881,7,0,1,NA,3,53
S4_25,BodyDeflate,14,17675.368434189815,17675.36836482639,17675,31826.721,7,1,0,2.609,3,54
S4_25,BodyDeflate,15,17675.36852480324,17675.368461550926,17675,31835.078,9,1,0,1.995,3,55
S4_25,BodyDeflate,16,17675.368622824073,17675.368552094907,17675,31842.901,10,1,0,2.085,3,56
S4_25,BodyDeflate,17,17675.36871556713,17675.368654328704,17675,31851.734,9,1,0,2.11,3,57
S4_25,BodyDeflate,18,17675.368798310185,17675.368743819443,17675,31859.466,7,1,0,1.996,3,58
S4_25,BodyDeflate,19,17675.36887916667,17675.368822060183,17675,31866.226,8,1,0,2.21,3,59
S4_25,BodyDeflate,20,17675.36897476852,17675.368904282408,17675,31873.33,9,1,0,2.148,3,60
S4_25,BodyInflate,1,17675.36919585648,17675.369066469906,17675,31887.343,20,1,0,3.115,4,61
S4_25,BodyInflate,2,17675.369363888887,17675.369223935184,17675,31900.948,24,1,0,2.396,4,62
S4_25,BodyInflate,4,17675.369517650463,17675.369393935187,17675,31915.636,21,1,0,2.661,4,63
S4_25,BodyInflate,5,17675.36966482639,17675.369552407406,17675,31929.328,21,1,0,2.719,4,64
S4_25,BodyInflate,6,17675.369837916667,17675.36969253472,17675,31941.435,28,1,0,2.286,4,65
S4_25,BodyInflate,7,17675.370007025464,17675.36986527778,17675,31956.36,22,1,0,2.807,4,66
S4_25,BodyInflate,8,17675.370161168983,17675.37003684028,17675,31971.183,24,1,0,2.328,4,67
S4_25,BodyInflate,9,17675.37030596065,17675.370188819445,17675,31984.314,20,1,0,2.79,4,68
S4_25,BodyInflate,10,17675.370447314814,17675.370332060185,17675,31996.69,21,1,0,2.261,4,69
S4_25,BodyInflate,11,17675.370588483795,17675.370475567128,17675,32009.089,18,1,0,2.557,4,70
S4_25,BodyInflate,12,17675.37075949074,17675.370619444446,17675,32021.52,21,1,0,2.806,4,71
S4_25,BodyInflate,13,17675.37082792824,17675.370799421296,17675,32037.07,8,0,1,NA,4,72
S4_25,BodyInflate,14,17675.371016875,17675.37089755787,17675,32045.549,18,1,0,2.76,4,73
