ID,order,TotalMLE,mle,pBurst_1,pBurst_2,pExpl_1,pExpl_2,threshold,sdAvgLastTime_1,sdAvgLastTime_2,avgLastTime_1,avgLastTime_2,avgPumps_1,avgPumps_2,sdPumps_1,sdPumps_2,nbCollected_1,nbCollected_2,gammaPlus,beta
S2_724,2,128.4492,68.6243,0.029817,0.016807,0.059701,0.125,17,0.365097,0.179605,1.247231,1.062,20.941176,36.333333,15.501897,31.501323,13,2,1,0.17
S2_725,1,122.9044,54.5984,0.012371,0.031056,0.029268,0.090909,12,0.289868,0.16372,2.126,1.3986,22.833333,19.142857,26.6077,13.680017,6,5,1,0.17
S2_725,2,122.9044,68.306,0.055556,0.026871,0.125,0.041667,2,NA,0.567518,1.95,1.914357,4.5,22.833333,6.363961,13.544046,1,14,1,0.17
S2_726,1,131.707,65.183,0.060302,0.05,0.074074,0.066667,14,0.330786,0.87853,1.655333,1.6708,11.428571,13.333333,5.154748,6.683313,12,5,1,0.17
S2_726,2,131.707,66.524,0.047393,0.03352,0,0.090909,10,0.807952,0.649113,1.6855,1.659,20.1,12.9,1.197219,11.140018,10,6,1,0.17
S2_727,1,129.2006,50.5101,0.016667,0.042802,0.051282,0.072727,3,NA,0.353938,3.62,1.325273,6.666667,12.733333,11.547005,8.979872,1,11,1,0.17
S2_727,2,129.2006,78.6905,0.032934,0.017192,0.076923,0.037736,12,0.231586,0.319649,1.224636,1.294167,25.833333,36.25,12.611923,22.638463,11,6,1,0.17
S2_728,1,47.2616,10.1679,0.009174,0.030303,0.038462,0.083333,4,NA,NA,2.463,1.808,7.5,10,15,14.142136,1,1,1,0.17
S2_728,2,47.2616,37.0937,0.006211,0.015345,0.018868,0.014388,3,NA,0.214771,1.752,1.825,18,30.75,31.176915,20.317129,1,6,1,0.17
S2_729,1,96.8498,53.0091,0.017361,0.010438,0.088889,0.025,9,0.415053,0.609825,1.7784,1.8162,26.444444,21.272727,26.139583,24.743043,5,5,1,0.17
S2_729,2,96.8498,43.8407,0.009346,0.015385,0.035714,0.035714,14,0.157927,0.132851,1.4756,1.288667,19.857143,27.2,27.801099,25.232915,5,3,1,0.17
S2_730,1,101.9134,46.9283,0.307692,0.10084,0,0.117647,4,1.947839,0.512806,2.69625,1.551917,2.25,6.428571,1.258306,3.203707,4,12,1,0.17
S2_730,2,101.9134,54.9851,0.068966,0.115385,0.105263,0,12,0.060111,0.363018,1.1683,1.366833,9.666667,7.666667,5.193236,0.816497,10,6,1,0.17
S2_731,1,113.2622,70.6068,0.011029,0.019678,0.028169,0.026667,7,0.242135,0.295992,2.022333,1.888545,18.142857,36.384615,22.930537,18.113248,3,11,1,0.17
S2_731,2,113.2622,42.6554,0.016575,0.006369,0.024691,0.037383,10,0.229017,0.062225,1.926333,1.713,19.4,9.8,21.297887,20.922078,6,2,1,0.17
S2_732,1,148.9718,75.4466,0.035556,0.028481,0.5,0.066667,9,1.036819,0.263285,1.738875,1.366889,23.888889,25.181818,15.527753,14.572702,8,9,1,0.17
S2_732,2,148.9718,73.5252,0.031983,0.074074,0.076923,0,17,0.747553,0.121622,1.694867,1.289,25.176471,12.5,15.084078,4.949747,15,2,1,0.17
S2_733,1,100.626,57.0587,0.005236,0.01675,0.017751,0.022989,4,NA,0.325991,2.236,1.7227,5.25,29.5,10.5,21.410817,1,10,1,0.17
S2_733,2,100.626,43.5673,0.016129,0.008421,0.142857,0.032836,5,0.068491,0.413744,1.4265,1.86925,47.4,9.066667,31.109484,17.148372,4,4,1,0.17
S2_800a,1,107.0141,35.7125,0.001495,0.009597,0.016949,0.015228,11,NA,0.717913,7.598,2.6458,7.090909,39.875,23.517885,33.510926,1,5,1,0.17
S2_800a,2,107.0141,71.3016,0.009132,0.015576,0.019802,0,14,0.362328,0.562588,1.994,1.6726,40.357143,63.2,38.23733,13.971399,8,5,1,0.17
S2_800b,1,139.906,67.2937,0.083871,0.060606,0,0,13,0.57661,0.207019,1.506308,1.261667,10.923077,15.5,1.037749,2.258318,13,6,1,0.17
S2_800b,2,139.906,72.6123,0.041131,0.133333,0.086957,0,18,0.300095,0.089803,1.48025,1.3005,19.444444,6.5,8.528307,3.535534,16,2,1,0.17
S2_802,1,82.1504,42.4828,0.005848,0.017544,0.031963,0.030488,9,0.046669,0.223274,1.927,1.332167,13.444444,15.636364,27.189663,16.064076,2,6,1,0.17
S2_802,2,82.1504,39.6676,0.01875,0.005548,0.02,0.028369,4,0.51193,1.929704,1.258667,2.384,26.75,18.375,20.188693,34.905348,3,4,1,0.17
S2_803,1,101.1682,49.2635,0.004405,0.012759,0.021053,0.049296,5,NA,0.23487,1.452,1.534125,7.2,31.8,16.099689,31.451096,1,8,1,0.17
S2_803,2,101.1682,51.9047,0.017921,0.012594,0.019608,0.046784,6,0.268187,0.282451,1.447,1.328,37.166667,17,20.894178,22.807163,5,5,1,0.17
S2_804,1,127.851,59.9129,0.021786,0.007576,0.037037,0.028571,13,0.269749,0.088388,1.4643,1.2945,28.307692,12.428571,20.17583,21.274845,10,2,1,0.17
S2_804,2,127.851,67.9381,0.009259,0.015056,0.017241,0.041958,2,NA,0.343409,1.445,1.52325,24.5,35.666667,34.648232,29.525662,1,12,1,0.17
S2_805,1,22.1807,9.7041,0.5,0.5,0,0,1,NA,0.903173,2.354,6.414667,1,1,NA,0,1,6,1,0.17
S2_805,2,22.1807,12.4766,0.5,0.5,0,0,1,NA,1.009361,4.041,5.654625,1,1,NA,0,1,8,1,0.17
S2_806,1,115.6824,64.3202,0.013665,0.00565,0.04321,0.009709,18,0.331586,NA,1.649545,2.422,35.111111,36.5,33.206819,51.618795,11,1,1,0.17
S2_806,2,115.6824,51.3622,0.007642,0.015873,0.023605,0,18,0.227875,0.272236,1.339714,1.2365,24.611111,62,33.201947,0,7,2,1,0.17
S2_807,1,136.7528,62.7132,0.009302,0.015848,0.016667,0.037975,4,0.038891,1.031228,2.0415,2.6722,23.25,28.9375,27.219784,28.910134,2,10,1,0.17
S2_807,2,136.7528,74.0396,0.03125,0.015198,0.111111,0.022059,7,0.284637,0.254661,1.749,1.5633,19.571429,39.384615,20.935274,32.120965,5,10,1,0.17
S2_808,1,110.6457,41.6219,0.002141,0.035874,0.022321,0.2,11,NA,0.151576,1.68,1.443375,1.636364,23.333333,5.427204,10.29563,1,8,1,0.17
S2_808,2,110.6457,69.0238,0.032099,0.056604,0.039604,0,17,0.231121,0.070159,1.367615,1.325667,17.117647,16.666667,10.792835,5.131601,13,3,1,0.17
S2_809,1,63.6102,24.4073,0.008982,0.001866,0.02027,0.017978,6,0.685758,NA,1.805333,4.172,30.5,10,34.069048,30,3,1,1,0.17
S2_809,2,63.6102,39.2029,0.011719,0.003846,0.043478,0.021858,10,0.657131,NA,1.789333,1.455,41.4,15.2,36.673333,33.988233,6,1,1,0.17
S2_810,1,113.3951,52.7938,0.024272,0.008772,0.045455,0.035714,13,0.188839,NA,1.1783,1.164,25.846154,19,16.742392,32.908965,10,1,1,0.17
S2_810,2,113.3951,60.6013,0.044776,0.021368,0,0.056604,3,0.168,0.350168,0.946,1.1916,21.333333,22,3.511885,18.679757,3,10,1,0.17
S2_811,1,147.6451,73.3496,0.017544,0.028195,0.030303,0.052632,2,NA,0.691026,1.55,1.6512,11.5,25.555556,16.263456,12.161764,1,15,1,0.17
S2_811,2,147.6451,74.2955,0.018634,0.027837,0.043478,0.1,5,0.351141,0.429407,1.879667,1.274538,22.4,28.933333,20.562101,12.068061,3,13,1,0.17
S2_812,1,105.7681,52.4972,0.051724,0.021818,0.064516,0.046875,8,4.303353,0.818086,3.198333,2.061833,9.875,22.777778,9.789754,17.491268,6,6,1,0.17
S2_812,2,105.7681,53.2709,0.039286,0.083333,0.074074,0,15,0.351188,1.077631,1.534636,2.123,14.333333,11,9.247908,0,11,2,1,0.17
S2_813,1,117.3526,57.1157,0.012903,0.02584,0.047059,0.048193,6,0.78701,3.365775,2.0705,2.5603,11.333333,21,17.962925,15.327201,2,10,1,0.17
S2_813,2,117.3526,60.2369,0.020548,0.031963,0.065421,0,13,0.690485,0.138481,1.9785,1.194571,13.769231,30.285714,16.402001,7.432234,6,7,1,0.17
S2_814,1,96.6013,47.8652,0.011628,0.037037,0.03,0,14,1.734005,NA,2.874375,1.529,34.285714,26,36.491155,NA,8,1,1,0.17
S2_814,2,96.6013,48.7361,0.014056,0.006944,0.041667,0.011429,11,0.231104,0.067175,1.693143,1.3425,35.909091,27.75,30.641327,32.066337,7,2,1,0.17
S2_815,1,133.5847,60.9913,0.01982,0.08,0.03139,0,18,0.461091,0.226981,1.709909,1.4865,17.833333,11.5,24.078914,7.778175,11,2,1,0.17
S2_815,2,133.5847,72.5934,0.016575,0.044304,0.013699,0.105263,4,0.443053,0.314275,1.910667,1.412,26.25,17.6875,28.28869,17.522248,3,14,1,0.17
S2_816,1,130.6705,76.8298,0.010893,0.019531,0.031646,0,10,0.475197,0.228933,1.7512,1.4857,29.6,50.2,33.764544,8.778762,5,10,1,0.17
S2_816,2,130.6705,53.8407,0.022222,0.040816,0.061224,0.054054,12,0.140083,0.263314,1.261833,1.331333,13.833333,13,15.461585,8.75051,6,6,1,0.17
S2_817,1,135.7391,59.5116,0.028571,0.067265,0.083333,0.052632,3,NA,0.732525,4.003,2.376133,3.333333,11.8125,5.773503,5.009574,1,15,1,0.17
S2_817,2,135.7391,76.2275,0.060606,0.027523,0,0.0625,2,0.106773,0.50706,2.5205,2.132267,15.5,26.777778,0.707107,13.614679,2,15,1,0.17
S2_818,1,112.8698,50.0247,0.018868,0.033058,0.058824,0.035714,8,0.157608,0.807143,1.881667,2.474625,8.875,17.8,12.999313,10.184956,3,8,1,0.17
S2_818,2,112.8698,62.8451,0.042553,0.032609,0.25,0,13,0.386516,0.851449,2.026583,1.982333,20.461538,29.666667,6.690981,3.05505,12,3,1,0.17
S2_819,1,89.8787,36.6489,0.007092,0.002674,0.025,0.019231,13,0.227364,NA,1.6086,1.346,29.230769,8.714286,40.177012,23.055833,5,1,1,0.17
S2_819,2,89.8787,53.2298,0.01454,0.005405,0.035533,0.022556,16,0.498913,NA,1.843667,1.258,25.8125,12.75,24.08933,25.5,9,1,1,0.17
S2_820,1,102.7224,61.3933,0.071429,0.011976,0,0.033058,2,4.941969,0.629979,6.1395,1.7368,13,32.388889,4.242641,30.331771,2,10,1,0.17
S2_820,2,102.7224,41.3291,0.01227,0.030303,0.035242,0.025641,14,0.385543,0.936209,1.452167,1.959,18.285714,8.333333,22.123529,12.74101,6,2,1,0.17
S2_821,1,85.5836,63.8663,0.004274,0.016502,0.013986,0.036364,6,24.055773,1.613117,19.333,2.023,30,34.714286,46.904158,23.236008,2,10,1,0.17
S2_821,2,85.5836,21.7173,0.007435,0.018868,0.024845,0,6,0.593263,199.608466,1.8125,142.5895,17.666667,52,27.724838,8.485281,2,2,1,0.17
S2_822,1,136.7331,65.1359,0.028571,0.037288,0.06383,0.060606,7,0.368686,0.269537,1.8655,1.606636,12.714286,19.307692,12.499524,10.019852,4,11,1,0.17
S2_822,2,136.7331,71.5972,0.038095,0.02439,0.045455,0.06,9,0.386147,0.657951,1.589625,1.972875,20,24.545455,8.13941,17.66558,8,8,1,0.17
S2_823,1,133.629,64.3764,0.0625,0.015299,0,0.026923,2,1.117936,0.360834,3.1885,2.071091,15,24.888889,7.071068,22.993321,2,11,1,0.17
S2_823,2,133.629,69.2526,0.010753,0.02,0.038462,0.056604,3,NA,0.991122,4.172,2.409,13.333333,36.5,23.094011,19.714631,1,13,1,0.17
S2_824,1,106.1583,45.2721,0.022624,0.037037,0.041667,0.076923,8,0.274366,0.482999,1.5818,1.7838,18,14.857143,15.042796,10.574002,5,5,1,0.17
S2_824,2,106.1583,60.8862,0.018519,0.034884,0.029412,0.04,10,0.218902,0.186525,1.544,1.2395,26.9,20.142857,21.936525,9.44155,7,6,1,0.17
S2_825,1,122.1172,56.8671,0.046392,0.01626,0.107143,0.050633,12,0.202028,0.238814,1.368667,1.31325,13.083333,20.375,9.297686,21.803915,9,4,1,0.17
S2_825,2,122.1172,65.2501,0.019197,0.011765,0.040323,0.028571,16,0.299464,0.276479,1.436273,1.1685,27.375,24.5,20.838666,28.583212,11,2,1,0.17
S3_500,1,230.9554,58.7353,0.052023,0.183673,0.0625,0,10,1.535753,0.413474,2.362556,1.703222,14.8,4.444444,12.136263,2.242271,9,9,1,0.17
S3_500,2,230.9554,63.0693,0.042254,0.088757,0.142857,0,4,0.169638,0.152872,1.706,1.337267,15.25,10.266667,10.17759,3.575046,3,15,1,0.17
S3_500,3,230.9554,53.968,0.053398,0.352941,0.142857,0,14,0.386986,0.249568,1.484545,1.563,12.428571,1.833333,8.121333,0.752773,11,6,1,0.17
S3_500,4,230.9554,55.1828,0.173913,0.117021,0,0.25,8,0.212946,0.10152,1.405,1.291273,4.75,6.583333,1.035098,2.712206,8,11,1,0.17
S3_501,1,258.6302,62.9811,0.039474,0.024096,0.105263,0.043956,8,0.291982,0.236488,1.866333,1.52275,15.875,19.416667,11.494564,15.518074,6,8,1,0.17
S3_501,2,258.6302,67.4551,0.034247,0.022624,0.2,0.038462,12,0.372241,0.153824,1.4773,1.3278,22.666667,17.25,15.293096,15.745748,10,5,1,0.17
S3_501,3,258.6302,60.6025,0.020785,0.039604,0.043478,0.333333,15,0.171221,0.262268,1.362111,1.28925,19.066667,18.8,16.769303,11.09955,9,4,1,0.17
S3_501,4,258.6302,67.5915,0.022613,0.044118,0.043478,0,14,0.387639,0.273963,1.411778,1.263667,19.571429,21.666667,16.104057,3.669696,9,6,1,0.17
S3_502,1,255.8977,70.0733,0.062937,0.142857,0.333333,0,19,0.251037,NA,1.563611,1.086,13.947368,6,4.731381,NA,18,1,1,0.17
S3_502,2,255.8977,54.2705,0.041667,0.111888,0.133333,0.142857,3,NA,0.340636,1.324,1.50175,2.666667,7.058824,4.618802,2.794427,1,16,1,0.17
S3_502,3,255.8977,65.5011,0.1,0.061947,0.166667,0.055556,5,0.009469,0.439925,1.4555,1.505071,6,12.933333,3.937004,4.558613,4,14,1,0.17
S3_502,4,255.8977,66.0528,0.018868,0.057971,0.047619,0.2,2,NA,0.818621,1.672,1.589375,15.5,13.888889,21.92031,6.755293,1,16,1,0.17
S3_503,1,226.6105,58.4006,0.026756,0.012384,0.058824,0.035971,11,0.445721,0.313897,3.93025,3.54525,21.818182,20,17.786614,26.457513,8,4,1,0.17
S3_503,2,226.6105,63.6044,0.02381,0.012791,0,0.031873,1,NA,0.751073,3.79,2.820091,41,31.473684,NA,28.700307,1,11,1,0.17
S3_503,3,226.6105,46.448,0.083333,0.029304,0.125,0.072165,5,0.611576,0.71691,2.093333,2.74875,3.4,11.2,4.449719,11.053118,3,8,1,0.17
S3_503,4,226.6105,58.1575,0.008929,0.015,0.01875,0.032086,5,0.03182,0.257939,2.1615,1.811444,12.4,26.933333,18.676188,27.114747,2,9,1,0.17
S3_504,1,254.3673,44.2055,0.014925,0.044586,0.012987,0.125,4,1.095165,0.718111,4.976333,2.622,30.25,10.727273,25.953484,9.665308,3,7,1,0.17
S3_504,2,254.3673,70.4324,0.052632,0.029345,0,0.075,3,0.045004,0.596296,1.879667,2.412846,18,24.375,5.291503,15.222242,3,13,1,0.17
S3_504,3,254.3673,75.9385,0.026699,0.039735,0.046512,0,13,0.972381,0.586584,2.701545,2.6985,27.538462,24.166667,16.761142,4.956477,11,6,1,0.17
S3_504,4,254.3673,63.7909,0.022321,0.05,0.040816,0,16,0.424462,0.24376,2.2956,1.9305,18.1875,19,17.893085,5.477226,10,4,1,0.17
S3_505,1,263.2097,71.4118,0.008584,0.018293,0.018182,0.027586,4,0.506288,0.197717,2.107,1.232917,30.25,31.1875,34.951156,19.201454,2,12,1,0.17
S3_505,2,263.2097,62.9711,0.02027,0.012605,0,0.041237,3,0.085424,0.462079,1.076333,1.283222,48.333333,30.058824,7.234178,30.802741,3,9,1,0.17
S3_505,3,263.2097,64.6966,0.021786,0.042553,0.042017,0,15,0.312024,0.054191,1.1543,0.919,22,22.5,17.856571,1.914854,10,4,1,0.17
S3_505,4,263.2097,64.1302,0.019763,0.032967,0.069444,0,10,0.122755,0.273171,1.2012,1.130556,17.6,29.333333,19.085771,11.357817,5,9,1,0.17
S3_506,1,225.2473,48.3531,0.010101,0.035088,0.030457,0.133333,10,0.505729,0.329529,1.96825,1.611,19.5,13.5,25.548429,13.501029,4,6,1,0.17
S3_506,2,225.2473,63.4851,0.005435,0.022727,0.02521,0.050633,4,NA,0.153213,1.529,1.382833,16,27.3125,32,19.213602,1,12,1,0.17
S3_506,3,225.2473,67.2676,0.031915,0.019892,0.066667,0.039062,4,0.092181,0.430948,1.580667,1.565091,19,25.875,13.44123,18.427787,3,11,1,0.17
S3_506,4,225.2473,46.1415,0.017937,0.00641,0.041667,0.052174,13,0.275613,NA,1.357875,1.347,24.461538,5.714286,20.147851,15.118579,8,1,1,0.17
S3_507,1,243.2403,58.3451,0.011936,0.022727,0.030418,0.0625,17,0.336021,0.113137,1.392222,1.084,28.352941,23.333333,29.058005,20.81666,9,2,1,0.17
S3_507,2,243.2403,56.38,0.021739,0.014975,0.052632,0.030303,4,0.333754,0.141683,1.307,0.964667,13,22.5625,18.867962,21.503391,2,9,1,0.17
S3_507,3,243.2403,58.7392,0.011494,0.022523,0.04,0.070175,5,0.172534,0.15583,0.877,0.9078,19.4,26.928571,26.67958,20.009476,2,10,1,0.17
S3_507,4,243.2403,69.776,0.028037,0.016442,0.047619,0.034965,4,0.569439,0.323479,1.034667,0.944364,20.75,32.1875,19.379972,23.244265,3,11,1,0.17
S3_508,1,237.5604,56.4696,0.040816,0.012876,0.111111,0.025478,3,0.372645,0.092648,1.4085,1.391111,12.666667,22.117647,15.534907,25.470283,2,9,1,0.17
S3_508,2,237.5604,63.0589,0.0192,0.0625,0.054688,0,19,0.248808,NA,1.360333,1.338,25.526316,15,25.784079,NA,12,1,1,0.17
S3_508,3,237.5604,61.0371,0.030303,0.013636,0.0625,0.031963,4,0.111015,0.383932,1.301333,1.437444,20,27,16.329932,32.453043,3,9,1,0.17
S3_508,4,237.5604,56.9948,0.012719,0.024194,0.029536,0.095238,15,0.268694,0.241653,1.29,1.342,25.6,20,29.171415,21.213203,8,3,1,0.17
S3_509,1,243.5552,69.0498,0.038012,0.027027,0.108108,0,17,0.664118,0.490947,1.228462,1.211333,17.176471,36,10.846862,6.244998,13,3,1,0.17
S3_509,2,243.5552,61.6723,0.034483,0.021782,0.111111,0.049587,3,0.168999,0.147595,1.0545,1.026273,15.666667,21.941176,15.044379,18.270436,2,11,1,0.17
S3_509,3,243.5552,61.1023,0.01432,0.019169,0.040268,0,12,0.182649,0.258167,1.106333,1.134333,22,51.166667,23.347182,10.087947,6,6,1,0.17
S3_509,4,243.5552,51.7308,0.007874,0.016453,0.025,0.047059,3,NA,0.363805,0.826,1.158,15.333333,21.647059,26.558112,21.96856,1,9,1,0.17
S3_510,1,207.9006,54.3126,0.017544,0.05,0.042424,0,17,0.62988,NA,1.2895,1.608,23.235294,19,24.651393,NA,10,1,1,0.17
S3_510,2,207.9006,50.9442,0.014682,0.047619,0.035842,0,19,0.678654,NA,1.490333,1.704,17.105263,20,19.066826,NA,9,1,1,0.17
S3_510,3,207.9006,55.3849,0.022642,0.012887,0.076923,0.039216,7,0.105851,0.40164,0.909,1.1272,35.142857,13.769231,16.547191,18.775666,6,5,1,0.17
S3_510,4,207.9006,47.2589,0.021583,0.01145,0.034483,0.032129,4,0.278184,0.157442,1.142333,0.9335,26.75,19.214286,18.15443,24.37899,3,6,1,0.17
S3_511,1,264.5535,63.8425,0.04023,0.019499,0.12,0.048387,10,0.624683,0.182843,1.915143,1.311571,14.2,29,11.213088,21.832697,7,7,1,0.17
S3_511,2,264.5535,77.2414,0.027397,0.018622,0.153846,0.029851,8,0.123144,0.276155,1.158833,1.2127,25,38.333333,16.903085,20.065046,6,10,1,0.17
S3_511,3,264.5535,56.5342,0.00641,0.027228,0.031579,0.068493,4,NA,0.313837,0.95,1.367727,15,20,30,16.713268,1,11,1,0.17
S3_511,4,264.5535,66.9354,0.024164,0.009091,0.061538,0.025641,17,0.136278,NA,1.116692,1.347,27.058824,10.333333,17.275237,17.897858,13,1,1,0.17
S3_512,1,254.7815,62.2618,0.057692,0.016779,0.125,0.036585,4,1.143574,0.233195,1.952333,1.3306,10.25,26.375,10.657548,21.284971,3,10,1,0.17
S3_512,2,254.7815,67.1594,0.009901,0.032941,0.045977,0.111111,5,NA,0.205266,0.936,1.318214,2.6,26.8,5.813777,10.870668,1,14,1,0.17
S3_512,3,254.7815,63.4336,0.014599,0.021739,0.025641,0.064516,3,0.11738,0.432523,1.154,1.583455,32,23.647059,27.87472,18.421934,2,11,1,0.17
S3_512,4,254.7815,61.9267,0.016296,0.008772,0.044444,0.033333,17,0.645853,NA,1.718818,1.289,31.117647,17.666667,24.173545,30.599564,11,1,1,0.17
S3_513,1,238.7475,60.9341,0.00761,0.014019,0.017045,0.026786,11,0.160649,0.245322,1.176,1.212167,27.272727,34.444444,31.965891,26.034166,5,6,1,0.17
S3_513,2,238.7475,60.1455,0.004854,0.020183,0.030303,0.027273,6,NA,0.173273,1.304,1.009091,6.666667,30.285714,16.329932,21.495719,1,11,1,0.17
S3_513,3,238.7475,64.8942,0.020151,0.015674,0.040404,0.028846,12,0.201677,2.016665,1.037,2.9538,24.166667,26.25,19.770655,22.638463,8,5,1,0.17
S3_513,4,238.7475,52.7737,0.028037,0.020305,0.117647,0.153846,7,0.403141,0.475451,1.650667,1.106125,10,30,12.909944,24.863262,3,8,1,0.17
S3_514,1,255.7076,67.3637,0.035461,0.016698,0.076923,0.035211,6,0.696014,0.335324,1.8088,1.179667,20.5,27.714286,10.48332,21.681004,5,9,1,0.17
S3_514,2,255.7076,67.4651,0.025773,0.019737,0.04,0.041667,6,0.331283,0.143465,1.2936,1.022444,27.333333,23.357143,15.474711,18.320258,5,9,1,0.17
S3_514,3,255.7076,54.9513,0.010989,0.029891,0.055556,0.063492,4,NA,0.283368,0.926,0.962818,9,19.6,18,13.270806,1,11,1,0.17
S3_514,4,255.7076,65.9275,0.025145,0.014706,0.060976,0.027027,18,0.330942,NA,1.279846,1.561,23.444444,15,15.43953,21.213203,13,1,1,0.17
S3_515,1,229.2849,66.53,0.026906,0.009479,0.044118,0.025974,15,0.367861,0.160513,1.618,1.2115,24.4,33,16.569335,39.149287,12,2,1,0.17
S3_515,2,229.2849,60.0523,0.01634,0.029851,0.044944,0,18,0.339062,0.331633,1.3171,1.2105,23.555556,32.5,22.591571,3.535534,10,2,1,0.17
S3_515,3,229.2849,57.062,0.014124,0.005727,0.036364,0.02122,7,0.535701,0.304169,1.6694,1.3266,42,37.769231,30.816662,50.163323,5,5,1,0.17
S3_515,4,229.2849,45.6406,0.010204,0.003759,0.027027,0.036269,12,0.457202,NA,1.541714,0.953,41.166667,9,38.266609,25.455844,7,1,1,0.17
S3_516,1,256.3273,63.6824,0.0217,0.007812,0.033058,0.038961,16,0.667158,NA,1.946667,1.557,26.25,12.5,18.656545,25,12,1,1,0.17
S3_516,2,256.3273,64.7158,0.047619,0.013947,0,0.02439,3,0.069788,0.334408,1.658333,1.5556,20,24.705882,10,24.009802,3,10,1,0.17
S3_516,3,256.3273,58.5283,0.014315,0.033784,0.045045,0.056604,12,0.365817,0.094756,1.360143,1.2492,30.916667,11.25,30.377798,9.910312,7,5,1,0.17
S3_516,4,256.3273,69.4008,0.04878,0.023853,0.111111,0.044444,3,0.231224,0.451505,1.4025,1.405846,10,26,10,16.974245,2,13,1,0.17
S3_517,1,260.0232,63.5365,0.026578,0.058824,0.053763,0,13,0.28045,0.310979,1.46725,1.580571,15.384615,16,13.099227,7.393691,8,7,1,0.17
S3_517,2,260.0232,62.5632,0.013889,0.026706,0.028249,0.030769,9,0.297977,0.286155,1.35,1.671667,11.888889,23.909091,15.152924,13.449569,4,9,1,0.17
S3_517,3,260.0232,60.2043,0.013917,0.025253,0.019608,0.097561,9,0.456079,0.553212,1.570143,1.5476,43.777778,16.888889,28.172583,17.294829,7,5,1,0.17
S3_517,4,260.0232,73.7192,0.017021,0.035714,0.037313,0,17,0.379186,0.23204,1.4765,1.449333,32.882353,27,25.029688,7,12,3,1,0.17
S3_518,1,218.0632,58.1664,0.015625,0.022422,0.083333,0.052632,4,0.690843,0.427876,2.4445,1.4127,25.5,20.125,30.784195,17.579818,2,10,1,0.17
S3_518,2,218.0632,63.0734,0.009653,0.018421,0.022026,0.029412,10,1.054553,0.589965,1.875,1.764857,28.6,27.1,32.308238,24.099101,5,7,1,0.17
S3_518,3,218.0632,42.8492,0.016393,0.040179,0.074074,0.088235,5,NA,0.324027,1.377,1.336556,1.2,9.8,2.683282,9.367116,1,9,1,0.17
S3_518,4,218.0632,53.9742,0.017073,0.005607,0.057692,0.021341,10,0.375814,0.068022,1.579571,1.965,35.1,20.4,28.40755,33.413903,7,3,1,0.17
S3_519,1,251.7744,65.6735,0.022807,0.066667,0.043796,0,19,0.346832,NA,1.229,1.139,22.105263,14,17.149327,NA,13,1,1,0.17
S3_519,2,251.7744,57.9606,0.012346,0.023981,0.025316,0.056604,4,0.215668,0.21956,1.2275,0.9363,20.25,18.8125,23.38625,15.655537,2,10,1,0.17
S3_519,3,251.7744,62.2049,0.023669,0.011905,0.042735,0.038462,17,0.397472,NA,1.019667,0.748,22.235294,10.333333,15.433443,17.897858,12,1,1,0.17
S3_519,4,251.7744,65.9354,0.012739,0.026906,0.037037,0.073171,5,0.071418,0.15734,1.1875,1.011583,14.8,26.2,20.265735,14.438045,2,12,1,0.17
S3_520,1,203.7627,46.1016,0.017045,0.005599,0,0.021898,3,0.030436,0.106638,1.834667,1.5358,57.666667,20,20.404248,32.977265,3,5,1,0.17
S3_520,2,203.7627,45.1218,0.007174,0.015625,0.029304,0.05,13,0.143456,0.153657,1.537,1.427333,32.230769,15.571429,42.891634,21.164886,5,3,1,0.17
S3_520,3,203.7627,53.6909,0.014414,0.007299,0.030864,0.027322,13,0.156836,0.148492,1.34025,1.346,29.615385,12.714286,24.965104,21.73104,8,2,1,0.17
S3_520,4,203.7627,58.8484,0.015487,0.009217,0.032258,0.026667,10,0.300843,0.419345,1.511429,1.923,35.2,20.5,28.003174,26.713501,7,4,1,0.17
S3_521,1,270.8963,79.1734,0.04717,0.039326,0,0.045455,5,0.177725,0.194815,1.4324,1.496071,20.2,21.333333,0.447214,6.007931,5,14,1,0.17
S3_521,2,270.8963,61.5118,0.031056,0.052356,0.076923,1,9,0.187259,0.138711,1.533,1.452,11.555556,16.363636,11.259564,6.917698,5,10,1,0.17
S3_521,3,270.8963,69.4972,0.041322,0.049645,0.083333,0,13,0.330257,0.514319,1.5061,1.633,15.076923,19.142857,8.664694,2.267787,10,7,1,0.17
S3_521,4,270.8963,60.7139,0.024194,0.038596,0.058824,0.068182,6,0.249901,0.268953,1.307667,1.480636,11.666667,16.428571,12.909944,8.959003,3,11,1,0.17
S3_523,1,220.8881,70.6853,0.006803,0.018571,0.031915,0.044118,4,NA,0.136945,1.479,1.487462,13,38.6875,26,20.635629,1,13,1,0.17
S3_523,2,220.8881,48.059,0.014862,0.008,0.045802,0.031646,13,0.273571,0.542351,1.506286,1.6395,25.615385,12.857143,25.141395,22.146697,7,2,1,0.17
S3_523,3,220.8881,48.5648,0.019481,0.009709,0,0.037037,3,0.141642,0.113981,1.479333,1.483167,50.333333,18.529412,9.504385,26.081885,3,6,1,0.17
S3_523,4,220.8881,53.579,0.017391,0.010327,0.166667,0.035857,5,0.125572,0.577785,1.44025,1.687,44,21.6,25.099801,27.531281,4,6,1,0.17
