ID,order,TotalMLE,mle,pBurst_1,pExpl_1,sdAvgLastTime_1,avgLastTime_1
S4_6,2,227.7178,53.3547,0.074627,0.125,0.524799,1.8816
S4_6,3,227.7178,42.7375,0.25,1,0.309163,1.683579
S4_6,4,227.7178,56.5894,0.129252,0.142857,0.457474,1.395368
S4_60,1,238.6376,67.3711,0.03,0.052083,2.293205,2.535667
S4_60,2,238.6376,65.2478,0.034483,0.070423,0.405166,1.316267
S4_60,3,238.6376,52.5418,0.014104,0.02623,0.569288,1.6742
S4_60,4,238.6376,53.4769,0.012853,0.030211,0.557525,1.777
S4_61,1,259.4313,58.798,0.029083,0.035533,0.459658,2.341538
S4_61,2,259.4313,68.8739,0.046196,0.107143,1.211673,2.676824
S4_61,3,259.4313,65.8593,0.04336,0.076923,0.304528,2.07575
S4_61,4,259.4313,65.9001,0.03304,0.068493,0.529607,2.0004
S4_62,1,4002.7726,2000,0,0.017778,NA,NA
S4_62,2,4002.7726,2000,0.00096,0.015429,NA,1.979
S4_62,3,4002.7726,1.3863,0.5,0,NA,57.877
S4_62,4,4002.7726,1.3863,0.5,0,NA,5.727
S4_63,1,204.947,52.2543,0.159664,0.125,0.308669,1.524632
S4_63,2,204.947,58.3204,0.136986,0,0.300257,1.3632
S4_63,3,204.947,40.4881,0.25,0.333333,0.206297,1.202556
S4_63,4,204.947,53.8842,0.168067,0,0.282394,1.24935
S4_64,1,258.1157,59.2209,0.019355,0.026403,0.253418,1.609083
S4_64,2,258.1157,65.0144,0.057627,0.09375,0.270388,1.408412
S4_64,3,258.1157,63.3312,0.063433,0.12,0.190915,1.403235
S4_64,4,258.1157,70.5492,0.064189,0.142857,0.125409,1.170316
S4_65,1,259.7842,52.9701,0.042654,0.06875,0.382885,1.723357
S4_65,2,259.7842,71.3926,0.061489,0.5,0.429209,1.518526
S4_65,3,259.7842,68.3943,0.047486,0.111111,0.949924,1.667471
S4_65,4,259.7842,67.0272,0.05136,0.083333,0.390546,1.489412
S4_66,1,283.6254,70.593,0.024272,0.064103,0.904611,2.527467
S4_66,2,283.6254,74.2973,0.013384,0.017544,0.172211,1.369857
S4_66,3,283.6254,66.1007,0.016688,0.033981,0.281529,1.301769
S4_66,4,283.6254,72.6344,0.021216,0.037313,0.200863,1.2398
S4_67,1,269.9747,72.56,0.04712,0.033333,0.830893,1.759222
S4_67,2,269.9747,70.2367,0.042714,0.056604,0.413299,1.506176
S4_67,3,269.9747,57.9331,0.070175,0.108108,0.486636,1.33125
S4_67,4,269.9747,69.2449,0.068592,0.090909,0.233508,1.158316
S4_68,1,259.4035,69.1498,0.02669,0.038168,1.017517,2.679267
S4_68,2,259.4035,67.3406,0.03006,0.063291,0.522951,2.205667
S4_68,3,259.4035,58.5786,0.020408,0.049689,0.503189,2.167917
S4_68,4,259.4035,64.3345,0.027079,0.057471,0.740872,2.321643
S4_69,1,232.3401,66.405,0.065693,0.285714,0.410461,1.800222
S4_69,2,232.3401,54.7037,0.039634,0.078652,0.168168,1.548692
S4_69,3,232.3401,54.4287,0.163934,0,0.36679,1.2989
S4_69,4,232.3401,56.8027,0.075117,0.111111,0.232125,1.103938
S4_7,1,253.4469,67.3964,0.062284,0.25,1.077126,1.818222
S4_7,2,253.4469,69.4569,0.067857,0.25,0.365688,1.504368
S4_7,3,253.4469,50.9958,0.169643,0,1.46896,1.793947
S4_7,4,253.4469,65.5978,0.055738,0.142857,0.483182,1.523824
S4_70,1,241.5016,61.5493,0.032941,0.070423,0.521605,1.582
S4_70,2,241.5016,45.1434,0.061224,0.095238,0.46388,1.322583
S4_70,3,241.5016,69.7945,0.043814,0.042254,0.460707,1.419765
S4_70,4,241.5016,65.0144,0.057627,0.166667,0.308744,1.293824
S4_71,1,246.2963,59.7655,0.037333,0.043796,0.506293,1.702571
S4_71,2,246.2963,59.4316,0.027719,0.05036,1.185017,1.994846
S4_71,3,246.2963,60.8979,0.034483,0.06,0.335617,1.491214
S4_71,4,246.2963,66.2013,0.016561,0.04321,0.385134,1.610538
S4_74,1,274.3092,67.0798,0.051205,0.095238,2.583121,2.642882
S4_74,2,274.3092,77.0573,0.046005,0.2,0.795618,2.217263
S4_74,3,274.3092,68.152,0.059801,0.1,0.602325,2.105222
S4_74,4,274.3092,62.0201,0.054795,0.173913,0.449658,2.09625
S4_74_x,1,240.5303,60.2516,0.036082,0.040984,0.783568,2.545357
S4_74_x,2,240.5303,61.7459,0.043353,0.1,0.38187,1.985533
S4_74_x,3,240.5303,58.3258,0.054152,0.088889,0.484498,1.987067
S4_74_x,4,240.5303,60.207,0.047923,0.058824,0.316507,2.058
S4_8,1,237.0395,54.5469,0.069124,0.121951,0.296307,1.626133
S4_8,2,237.0395,57.7585,0.05618,0.108108,0.20385,1.468733
S4_8,3,237.0395,70.8126,0.023923,0.071429,0.39621,1.5632
S4_8,4,237.0395,53.9215,0.02,0.043478,0.218268,1.483182
S4_9,1,276.3336,69.8113,0.025554,0.034483,0.34081,1.562133
S4_9,2,276.3336,63.3685,0.028986,0.061224,0.261864,1.419714
S4_9,3,276.3336,73.0097,0.036403,0.078947,0.23582,1.262471
S4_9,4,276.3336,70.1441,0.025,0.04,0.572564,1.46
S5_1,1,229.3492,58.9441,0.019802,0.047904,4.859531,4.783667
S5_1,2,229.3492,58.9641,0.019769,0.046784,2.252812,4.322167
S5_1,3,229.3492,55.3765,0.017544,0.042654,1.085218,2.335364
S5_1,4,229.3492,56.0645,0.025105,0.052288,0.819273,1.782167
S5_10,1,232.8192,54.9088,0.011148,0.031546,0.302069,1.1621
S5_10,2,232.8192,53.1481,0.01328,0.04386,0.416914,1.0719
S5_10,3,232.8192,54.0549,0.012136,0.031153,0.120514,0.8717
S5_10,4,232.8192,70.7074,0.017263,0.03681,0.437115,1.080857
S5_100,1,223.4744,57.7405,0.014175,0.032143,0.21355,1.113727
S5_100,2,223.4744,52.8397,0.022044,0.050279,0.260398,1.142273
S5_100,3,223.4744,57.0329,0.01511,0.030405,0.360134,1.284818
S5_100,4,223.4744,55.8613,0.016794,0.033333,0.27969,1.186091
S5_101,1,241.8751,61.215,0.016416,0.045714,0.180822,0.927083
S5_101,2,241.8751,63.685,0.020062,0.052239,0.207171,0.907
S5_101,3,241.8751,62.6958,0.021631,0.04,0.10895,0.775846
S5_101,4,241.8751,54.2793,0.019366,0.052632,0.103804,0.754455
S5_102,1,244.7788,62.7394,0.021559,0.056452,0.437658,0.952538
S5_102,2,244.7788,57.2499,0.02277,0.054795,0.205775,0.862083
S5_102,3,244.7788,62.8594,0.030043,0.090909,0.186378,0.837071
S5_102,4,244.7788,61.9301,0.022928,0.04698,0.116619,0.809
S5_103,1,263.9462,68.3197,0.037296,0.085106,0.523919,1.313562
S5_103,2,263.9462,58.4692,0.029817,0.06422,0.91438,1.307385
S5_103,3,263.9462,70.6176,0.024233,0.040323,0.504246,1.136333
S5_103,4,263.9462,66.5397,0.023179,0.046154,0.362269,0.994357
S5_104,1,244.1635,59.9415,0.018237,0.032129,0.36706,1.25875
S5_104,2,244.1635,50.4304,0.017391,0.042553,0.179429,1.1689
S5_104,3,244.1635,64.4331,0.01895,0.033019,0.147005,1.067308
S5_104,4,244.1635,69.3585,0.013013,0.029536,0.265015,0.892923
S5_105,1,253.8571,57.4327,0.02243,0.044944,1.012749,1.588583
S5_105,2,253.8571,79.0456,0.019254,0.040404,0.252566,1.10625
S5_105,3,253.8571,51.987,0.014903,0.039841,0.444861,1.2364
S5_105,4,253.8571,65.3918,0.017615,0.052632,0.511461,1.304769
S5_106,1,255.119,63.5913,0.0625,0.090909,0.71053,1.588412
S5_106,2,255.119,65.5404,0.055921,0.12,0.781294,1.773824
S5_106,3,255.119,63.911,0.061372,0.1875,0.528142,1.282118
S5_106,4,255.119,62.0763,0.054608,0.114286,0.450476,1.247375
S5_107,1,248.2437,55.3148,0.065789,0.108108,0.259654,1.276267
S5_107,2,248.2437,63.067,0.064394,0.076923,0.382349,1.066529
S5_107,3,248.2437,66.4916,0.05296,0.142857,0.222564,1.192
S5_107,4,248.2437,63.3703,0.050473,0.073171,0.306965,1.312
S5_108,1,270.9603,71.6141,0.022693,0.03876,0.655989,1.3424
S5_108,2,270.9603,55.6507,0.025974,0.053333,0.235236,0.998
S5_108,3,270.9603,68.0848,0.028626,0.064103,0.412682,1.096867
S5_108,4,270.9603,75.6107,0.02381,0.030303,1.240484,1.470375
S5_109,1,261.2729,55.5018,0.081218,0.125,0.645964,1.173875
S5_109,2,261.2729,73.5211,0.035343,0.035714,0.379134,1.158647
S5_109,3,261.2729,62.2256,0.042017,0.083333,0.820053,1.287733
S5_109,4,261.2729,70.0244,0.054054,0.133333,0.158725,0.880889
S5_11,1,251.8143,49.2606,0.117647,0.307692,0.081079,0.699875
S5_11,2,251.8143,67.3013,0.075697,0.083333,0.237182,0.787842
S5_11,3,251.8143,66.0506,0.054313,0.1,0.103732,0.692471
S5_11,4,251.8143,69.2018,0.045333,0.06,0.099585,0.629294
S5_110,1,219.8511,63.7964,0.01326,0.021108,1.464873,1.877333
S5_110,2,219.8511,38.3243,0.011327,0.035422,0.144937,0.862429
S5_110,3,219.8511,62.3186,0.02226,0.039106,0.335541,0.769385
S5_110,4,219.8511,55.4118,0.017488,0.048913,0.083901,0.616636
S5_111,1,221.5833,49.4593,0.011097,0.03125,0.141775,0.883556
S5_111,2,221.5833,63.2363,0.013889,0.031746,0.148847,1.059083
S5_111,3,221.5833,63.3753,0.01373,0.030888,0.183114,1.01775
S5_111,4,221.5833,45.5124,0.009153,0.02746,0.158591,0.972
S5_112,1,217.5298,49.7536,0.114286,0.103448,0.252605,1.109375
S5_112,2,217.5298,54.6199,0.103659,0.111111,0.149346,0.981059
S5_112,3,217.5298,53.9186,0.147287,0.142857,0.179857,1.038632
S5_112,4,217.5298,59.2377,0.096257,0.125,0.256158,0.991389
S5_113,1,238.3054,65.9994,0.016818,0.029412,0.732693,1.527615
S5_113,2,238.3054,55.6561,0.017107,0.046875,0.220269,1.068727
S5_113,3,238.3054,56.046,0.016517,0.04186,0.526578,1.071364
S5_113,4,238.3054,60.6039,0.017266,0.039409,0.088439,0.808417
S5_114,1,264.1257,61.8475,0.032258,0.070588,0.274895,1.104643
S5_114,2,264.1257,69.5273,0.034632,0.070175,0.930822,1.216312
S5_114,3,264.1257,70.4517,0.03272,0.068966,0.234069,0.953375
S5_114,4,264.1257,62.2992,0.03125,0.082192,0.216231,0.987429
S5_115,1,234.7169,49.8287,0.074468,0.135135,0.290993,0.983571
S5_115,2,234.7169,59.7211,0.062992,1,0.296016,0.917625
S5_115,3,234.7169,61.3878,0.05694,0.090909,0.235006,0.9115
S5_115,4,234.7169,63.7793,0.049231,0.045455,0.184268,0.903875
S5_116,1,272.7224,67.7782,0.061017,0.076923,0.452438,1.036444
S5_116,2,272.7224,74.8246,0.041667,0.071429,0.217455,0.855944
S5_116,3,272.7224,68.7325,0.036364,0.0625,0.186798,0.780938
S5_116,4,272.7224,61.3871,0.044379,0.111111,0.080809,0.725933
S5_117,1,252.1469,58.3075,0.02087,0.041885,1.192173,1.759667
S5_117,2,252.1469,71.8419,0.022355,0.034247,0.932203,1.377
S5_117,3,252.1469,63.9458,0.019667,0.033333,0.318242,1.093308
S5_117,4,252.1469,58.0517,0.021314,0.072072,0.237105,0.986917
S5_118,1,251.9742,65.9652,0.024138,0.041096,0.895333,1.297357
S5_118,2,251.9742,54.6129,0.011481,0.025316,0.347771,0.9041
S5_118,3,251.9742,61.9069,0.022968,0.056911,0.209429,0.758385
S5_118,4,251.9742,69.4892,0.018817,0.035503,0.179695,0.758214
S5_119,1,265.2718,64.8531,0.04611,0.063492,0.211985,0.866625
S5_119,2,265.2718,61.5157,0.033019,0.070588,0.172295,0.834
S5_119,3,265.2718,65.8665,0.033113,0.067568,0.144258,0.7606
S5_119,4,265.2718,73.0365,0.020661,0.025907,0.311194,0.839533
S5_12,1,266.5561,70.2171,0.033195,0.043478,0.254694,0.794438
S5_12,2,266.5561,71.2308,0.031189,0.056338,0.176102,0.70275
S5_12,3,266.5561,65.0568,0.025735,0.069767,0.449547,0.812429
S5_12,4,266.5561,60.0514,0.018072,0.043956,0.149666,0.700167
S5_120,1,174.6353,44.9868,0.25,0,1.590901,2.6146
S5_120,2,174.6353,39.7495,0.3125,0,1.000989,2.1004
S5_120,3,174.6353,50.9134,0.192308,0,1.105478,1.8011
S5_120,4,174.6353,38.9856,0.322581,0,1.357874,1.55665
S5_13,1,232.8622,58.4589,0.013285,0.034221,1.594951,1.875091
S5_13,2,232.8622,60.1765,0.011375,0.028846,0.29565,1.083636
S5_13,3,232.8622,47.2006,0.014241,0.043478,0.163205,0.993889
S5_13,4,232.8622,67.0262,0.01555,0.030568,0.170812,0.919077
S5_14,1,245.8058,57.7128,0.087179,0.090909,0.799376,1.502
S5_14,2,245.8058,71.5678,0.049724,0.05,0.602321,1.348556
S5_14,3,245.8058,63.101,0.039683,0.066667,1.557677,1.2258
S5_14,4,245.8058,53.4242,0.091954,0.181818,0.237527,0.916812
S5_15,1,252.7473,54.3556,0.011779,0.026385,0.450363,1.1362
S5_15,2,252.7473,62.0463,0.015326,0.036036,0.2493,0.892333
S5_15,3,252.7473,67.0262,0.01555,0.033175,0.268532,0.985231
S5_15,4,252.7473,69.3192,0.013052,0.031111,0.138288,0.844923
S5_16,1,264.9866,54.5818,0.04,0.102941,0.188656,1.058615
S5_16,2,264.9866,72.3623,0.029091,0.040816,0.098756,0.793875
S5_16,3,264.9866,70.4201,0.02455,0.057471,0.104845,0.821267
S5_16,4,264.9866,67.6224,0.021472,0.036585,0.07062,0.775857
S5_17,1,231.0551,62.0105,0.031891,0.086957,0.555449,1.438786
S5_17,2,231.0551,70.4749,0.011949,0.01897,0.274531,1.119615
S5_17,3,231.0551,63.0498,0.008772,0.022388,0.181659,0.974909
S5_17,4,231.0551,35.5199,0.007273,0.026975,0.092798,0.920333
S5_18,1,196.9208,53.385,0.007188,0.020446,0.468164,1.399889
S5_18,2,196.9208,64.3698,0.012645,0.031621,0.363246,1.531667
S5_18,3,196.9208,41.1682,0.007559,0.029954,0.070929,0.950714
S5_18,4,196.9208,37.9978,0.011864,0.042345,0.396189,1.094429
S5_19,1,278.6741,77.7509,0.044393,0.052632,0.969282,1.670947
S5_19,2,278.6741,64.6153,0.046784,0.090909,0.602054,1.280438
S5_19,3,278.6741,67.0135,0.040404,0.166667,0.774725,1.27675
S5_19,4,278.6741,69.2944,0.045093,0.166667,0.277166,1.130706
S5_2,1,256.8016,67.2888,0.050595,0.0625,0.351219,1.230588
S5_2,2,256.8016,58.8212,0.039886,0.103448,0.16037,0.914429
S5_2,3,256.8016,61.9221,0.042857,0.114286,0.192378,1.0024
S5_2,4,256.8016,68.7695,0.036281,0.050633,0.241615,0.926188
S5_20,1,222.1624,57.7019,0.021938,0.06015,1.62065,1.828583
S5_20,2,222.1624,59.4723,0.018957,0.056738,0.667707,1.338667
S5_20,3,222.1624,41.6524,0.014787,0.050209,0.544449,1.07825
S5_20,4,222.1624,63.3358,0.020602,0.054688,0.272267,0.968615
S5_21,1,270.3643,70.8371,0.041262,0.055556,1.992486,2.822941
S5_21,2,270.3643,53.3676,0.031332,0.061538,2.795812,3.036583
S5_21,3,270.3643,75.493,0.040179,0.074074,0.441643,1.638778
S5_21,4,270.3643,70.6666,0.024155,0.03876,0.325309,1.4504
S5_22,1,256.7631,71.932,0.022222,0.032895,0.19874,1.003067
S5_22,2,256.7631,65.0307,0.025783,0.043478,0.258483,0.973857
S5_22,3,256.7631,54.2401,0.019435,0.050847,0.179731,0.961909
S5_22,4,256.7631,65.5603,0.033784,0.111111,0.122404,0.853267
S5_23,1,237.4638,66.415,0.079167,0.25,0.634181,1.129737
S5_23,2,237.4638,62.5528,0.11236,0,0.128981,0.74895
S5_23,3,237.4638,54.4287,0.163934,0,0.109898,0.7271
S5_23,4,237.4638,54.0673,0.166667,0,0.263735,0.76745
S5_24,1,246.3497,71.4038,0.016432,0.033708,0.416154,1.081929
S5_24,2,246.3497,64.0343,0.013001,0.02847,0.165455,0.924667
S5_24,3,246.3497,57.4218,0.014589,0.035294,0.094181,0.783091
S5_24,4,246.3497,53.4898,0.012837,0.041322,0.206707,0.9288
S5_25,1,205.9147,48.4069,0.012465,0.031161,0.125128,0.960889
S5_25,2,205.9147,52.0305,0.023707,0.06383,0.379599,0.962636
S5_25,3,205.9147,54.9249,0.018272,0.052326,0.530291,1.185909
S5_25,4,205.9147,50.5524,0.017182,0.042553,0.175073,0.902
S5_26,1,237.1867,58.5521,0.013174,0.031034,0.374821,1.100818
S5_26,2,237.1867,59.1333,0.0125,0.032727,0.576789,1.347091
S5_26,3,237.1867,53.7071,0.012563,0.033784,0.284228,1.0387
S5_26,4,237.1867,65.7942,0.017083,0.040698,0.176047,0.969385
S5_27,1,261.2264,74.6015,0.033203,0.048387,0.230572,0.842529
S5_27,2,261.2264,66.327,0.023529,0.03871,0.314062,0.932429
S5_27,3,261.2264,68.266,0.014146,0.035,0.465079,0.956538
S5_27,4,261.2264,52.0319,0.014837,0.043668,0.194186,0.8377
S5_28,1,261.9655,69.5625,0.034557,0.095238,1.4847,1.928188
S5_28,2,261.9655,72.0829,0.01566,0.040816,0.240546,0.963571
S5_28,3,261.9655,54.0221,0.01982,0.05,0.364156,0.944182
S5_28,4,261.9655,66.298,0.032189,0.065789,0.135176,0.773733
S5_29,1,245.252,66.2075,0.023729,0.041667,0.724869,1.482429
S5_29,2,245.252,56.6613,0.015625,0.040724,0.419216,1.109091
S5_29,3,245.252,68.7141,0.01367,0.03211,0.440927,1.303
S5_29,4,245.252,53.6691,0.01261,0.038023,0.689231,1.6838
S5_3,1,245.5618,60.2487,0.026052,0.066038,0.346803,1.092385
S5_3,2,245.5618,67.5135,0.021638,0.041958,0.28739,0.990643
S5_3,3,245.5618,68.4034,0.020319,0.041379,0.243469,1.048214
S5_3,4,245.5618,49.3962,0.019268,0.059172,0.193851,0.9482
S5_30,1,283.7527,80.3364,0.02381,0.037037,0.146546,0.951647
S5_30,2,283.7527,75.6017,0.017442,0.027322,0.558725,1.1456
S5_30,3,283.7527,59.5486,0.018838,0.047337,0.275806,1.145917
S5_30,4,283.7527,68.266,0.014146,0.0175,0.762174,1.272231
S5_31,1,261.8718,68.071,0.020802,0.039474,1.162216,1.598214
S5_31,2,261.8718,70.9491,0.01697,0.073171,0.328199,1.134929
S5_31,3,261.8718,57.3185,0.014726,0.038462,0.194236,1.105545
S5_31,4,261.8718,65.5332,0.017426,0.04,0.122224,0.917846
S5_32,1,255.8798,51.6645,0.024499,0.045455,0.438109,1.479545
S5_32,2,255.8798,74.4809,0.042453,0.041667,0.197392,1.084222
S5_32,3,255.8798,62.3539,0.041667,0.064935,0.099333,0.861533
S5_32,4,255.8798,67.3805,0.039506,0.063492,0.219728,1.024312
S5_33,1,292.4415,84.0968,0.025105,0.03125,1.116061,1.437889
S5_33,2,292.4415,62.706,0.030369,0.059406,0.490818,1.383714
S5_33,3,292.4415,70.6421,0.024194,0.042017,0.148113,0.843933
S5_33,4,292.4415,74.9966,0.02473,0.065574,0.141226,0.861625
S5_34,1,246.2147,63.1048,0.020968,0.038462,1.682599,1.791154
S5_34,2,246.2147,57.6128,0.022099,0.086022,0.40352,1.0805
S5_34,3,246.2147,53.0135,0.013459,0.035336,0.232423,0.9051
S5_34,4,246.2147,72.4836,0.021429,0.03012,0.436696,1.036667
S5_35,1,275.5648,66.1343,0.016645,0.027888,0.091936,0.982923
S5_35,2,275.5648,66.3746,0.023451,0.032787,0.214139,0.829429
S5_35,3,275.5648,72.1347,0.038288,0.130435,0.141109,0.728529
S5_35,4,275.5648,70.9212,0.041063,0.090909,0.141083,0.681941
S5_36,1,222.2055,50.8353,0.12782,0.2,1.112326,1.420294
S5_36,2,222.2055,54.2346,0.145038,0.333333,0.221331,0.919105
S5_36,3,222.2055,64.9919,0.070866,0.181818,0.652239,1.342833
S5_36,4,222.2055,52.1437,0.080645,0.08,0.647592,1.445867
S5_37,1,251.0184,57.8258,0.014066,0.034749,0.197962,0.925727
S5_37,2,251.0184,54.6447,0.018739,0.041667,0.204511,0.995182
S5_37,3,251.0184,70.6677,0.041667,0.095238,0.925182,1.288059
S5_37,4,251.0184,67.8802,0.029014,0.056818,0.397424,0.972
S5_38,1,240.5524,67.9096,0.028958,0.053763,0.406475,1.137467
S5_38,2,240.5524,42.6951,0.037313,0.102041,0.223472,0.7984
S5_38,3,240.5524,69.1554,0.045455,0.06383,0.125915,0.663647
S5_38,4,240.5524,60.7923,0.034739,0.053571,0.128973,0.637143
S5_39,1,262.3237,64.8102,0.018414,0.031818,0.193413,0.816692
S5_39,2,262.3237,64.8466,0.026119,0.053097,0.100541,0.7065
S5_39,3,262.3237,66.7261,0.022876,0.068182,0.244275,0.841357
S5_39,4,262.3237,65.9408,0.02418,0.039735,0.150748,0.733286
S5_4,1,245.9774,65.9385,0.054662,0.2,0.639386,1.126176
S5_4,2,245.9774,57.8602,0.070485,0.105263,0.136937,0.892688
S5_4,3,245.9774,53.721,0.108974,0.166667,0.238229,0.979882
S5_4,4,245.9774,68.4577,0.058824,0.153846,0.218417,0.798222
S5_40,1,228.1798,62.8958,0.014286,0.022152,0.136388,0.96125
S5_40,2,228.1798,64.3371,0.01909,0.05,0.213244,0.793
S5_40,3,228.1798,51.2065,0.016103,0.051282,0.184416,0.7068
S5_40,4,228.1798,49.7404,0.018622,0.049261,0.181673,0.7661
S5_41,1,214.2004,1.3863,0.5,0,NA,1.617
S5_41,2,214.2004,67.5527,0.029644,0.043478,0.195669,0.821467
S5_41,3,214.2004,79.3696,0.025185,0.045455,0.174615,0.737
S5_41,4,214.2004,65.8918,0.024263,0.037736,0.180151,0.735357
S5_42,1,277.4618,67.5009,0.039216,0.047619,0.241527,0.99975
S5_42,2,277.4618,67.4606,0.062069,0.083333,0.120784,0.907333
S5_42,3,277.4618,75.7587,0.059701,0,0.176493,0.93705
S5_42,4,277.4618,66.7416,0.064516,0.133333,0.13975,0.827889
S5_43,1,249.4551,59.4914,0.018927,0.054795,1.248594,2.729
S5_43,2,249.4551,63.0111,0.029724,0.070588,1.33113,1.555643
S5_43,3,249.4551,61.8438,0.015584,0.030418,0.660738,1.17925
S5_43,4,249.4551,65.1088,0.025641,0.078947,0.144553,0.973929
S5_44,1,292.9561,69.2291,0.056426,0.068966,0.532406,1.026333
S5_44,2,292.9561,78.353,0.052632,0,0.572629,1.0328
S5_44,3,292.9561,72.7482,0.036957,0.142857,0.203656,0.991353
S5_44,4,292.9561,72.6258,0.028623,0.044944,0.164557,0.950312
S5_45,1,228.9191,64.7936,0.026217,0.060606,0.112584,0.703786
S5_45,2,228.9191,52.1212,0.014706,0.043668,0.1748,0.8977
S5_45,3,228.9191,46.5771,0.015254,0.039286,0.027545,0.684667
S5_45,4,228.9191,65.4272,0.017568,0.030435,0.136629,0.739385
S5_46,1,245.7325,69.8085,0.018397,0.038961,0.401857,1.294643
S5_46,2,245.7325,59.7933,0.018462,0.035088,0.259707,0.974333
S5_46,3,245.7325,51.9341,0.023913,0.055901,0.064977,0.825273
S5_46,4,245.7325,64.1966,0.027344,0.044776,0.213418,1.050643
S5_47,1,258.5022,59.1762,0.028261,0.073684,0.61861,1.353692
S5_47,2,258.5022,66.8477,0.040816,0.076923,0.258113,0.827
S5_47,3,258.5022,66.5865,0.023102,0.05,0.162663,0.860429
S5_47,4,258.5022,65.8918,0.024263,0.038961,0.210437,0.793071
S5_48,1,300.7252,77.8776,0.027464,0.051724,10.008344,3.510412
S5_48,2,300.7252,74.5652,0.025397,0.055556,0.46387,1.00475
S5_48,3,300.7252,73.0837,0.036247,0.044776,0.122269,0.749118
S5_48,4,300.7252,75.1987,0.032075,0.055556,0.388727,0.943647
S5_49,1,235.6296,63.6444,0.020124,0.05036,0.443131,1.642
S5_49,2,235.6296,63.8364,0.013216,0.039604,0.817287,1.13925
S5_49,3,235.6296,60.1307,0.011423,0.043478,0.332472,1.245
S5_49,4,235.6296,48.0181,0.0067,0.0199,0.149072,0.974125
S5_5,1,286.6157,75.3609,0.031776,0.041096,0.280091,1.143706
S5_5,2,286.6157,74.0524,0.034274,0.046875,0.671406,1.497941
S5_5,3,286.6157,70.485,0.032653,0.055556,1.607658,1.791312
S5_5,4,286.6157,66.7174,0.031315,0.055556,0.403827,1.473533
S5_50,1,258.4115,58.8569,0.028953,0.053435,0.217331,0.718538
S5_50,2,258.4115,66.638,0.041344,0.057971,0.109931,0.549563
S5_50,3,258.4115,55.8335,0.025586,0.06015,0.123778,0.53175
S5_50,4,258.4115,77.0831,0.021739,0.029412,0.125397,0.648938
S5_51,1,261.8207,70.319,0.017744,0.039474,0.207294,1.118786
S5_51,2,261.8207,52.4541,0.022822,0.043902,0.293141,1.094727
S5_51,3,261.8207,69.5238,0.026042,0.1,0.117147,0.921067
S5_51,4,261.8207,69.5238,0.026042,0.05,0.285344,0.9856
S5_52,1,240.716,61.5827,0.032864,0.088235,0.178147,0.966786
S5_52,2,240.716,60.5165,0.017391,0.040404,0.096216,1.0065
S5_52,3,240.716,64.2985,0.019146,0.030973,0.190969,0.969077
S5_52,4,240.716,54.3183,0.019298,0.045226,0.160425,0.931727
S5_53,1,2124.5321,2000,0,0.015165,NA,NA
S5_53,2,2124.5321,31.464,0.005015,0.02447,1.541045,2.5672
S5_53,3,2124.5321,36.8324,0.005848,0.02144,0.251573,1.187667
S5_53,4,2124.5321,56.2357,0.047782,0.153846,1.017621,1.867643
S5_54,1,268.7404,73.9826,0.034413,0.054545,0.480026,1.256529
S5_54,2,268.7404,74.7697,0.025078,0.043478,0.147398,0.887812
S5_54,3,268.7404,55.1674,0.027027,0.053691,0.147399,0.863
S5_54,4,268.7404,64.8207,0.035461,0.080645,0.308946,0.992933
S5_55,1,280.6757,79.5976,0.024854,0.028037,1.477539,1.741647
S5_55,2,280.6757,61.913,0.03211,0.058824,0.149704,0.906571
S5_55,3,280.6757,58.9739,0.028698,0.0875,0.152417,0.895769
S5_55,4,280.6757,80.1912,0.024011,0.032967,0.249411,0.950765
S5_56,1,265.6763,76.4784,0.022567,0.033333,0.274412,1.006188
S5_56,2,265.6763,70.2845,0.033058,0.058824,0.148536,0.814875
S5_56,3,265.6763,57.3641,0.032419,0.056452,0.152889,0.836692
S5_56,4,265.6763,61.5493,0.032941,0.058824,0.119458,0.765857
S5_57,1,266.7381,66.6099,0.023064,0.046154,0.411626,0.9405
S5_57,2,266.7381,72.4402,0.02149,0.050505,0.147209,0.7768
S5_57,3,266.7381,67.4916,0.021672,0.040541,0.192935,0.829929
S5_57,4,266.7381,60.1964,0.017857,0.041667,0.138202,0.786417
S5_58,1,237.2716,60.5256,0.011022,0.02439,1.396741,1.591182
S5_58,2,237.2716,56.1512,0.009852,0.032573,0.386732,1.1089
S5_58,3,237.2716,59.196,0.012429,0.032847,0.325464,1.019545
S5_58,4,237.2716,61.3988,0.010185,0.023873,0.134947,0.873727
S5_59,1,264.2695,62.7612,0.021523,0.04321,1.022118,1.802154
S5_59,2,264.2695,67.5527,0.029644,0.0625,0.74233,1.171933
S5_59,3,264.2695,62.9984,0.021138,0.061947,0.305553,1.190462
S5_59,4,264.2695,70.9572,0.023697,0.042735,0.168053,1.186267
S5_6,1,255.2554,73.322,0.055718,0.166667,1.547141,1.787368
S5_6,2,255.2554,66.218,0.016539,0.039548,0.285765,0.930846
S5_6,3,255.2554,59.3574,0.012249,0.026946,0.170508,0.828091
S5_6,4,255.2554,56.358,0.016058,0.069767,0.182688,0.940182
S5_60,1,204.2216,49.7044,0.136,0.166667,0.136511,0.788471
S5_60,2,204.2216,45.5886,0.17,0.428571,0.186194,0.810941
S5_60,3,204.2216,54.8513,0.140741,0.25,0.176796,0.738316
